2019-11-22 20:06:28.449 [main] INFO  com.visionvera.RemoteserviceApplication - Starting RemoteserviceApplication on fanlijuandeMacBook-Pro.local with PID 48956 (/Users/ljfan/remoteservice/target/classes started by ljfan in /Users/ljfan/remoteservice)
2019-11-22 20:28:24.090 [http-nio-8080-exec-8] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:28:29.845 [http-nio-8080-exec-7] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:28:32.868 [http-nio-8080-exec-4] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:28:39.933 [http-nio-8080-exec-5] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:28:40.136 [http-nio-8080-exec-6] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:28:48.018 [http-nio-8080-exec-2] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:28:49.864 [http-nio-8080-exec-3] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:28:56.111 [http-nio-8080-exec-10] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:28:59.837 [http-nio-8080-exec-9] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:29:03.177 [http-nio-8080-exec-1] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:29:09.935 [http-nio-8080-exec-8] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:29:12.150 [http-nio-8080-exec-7] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:29:18.332 [http-nio-8080-exec-4] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:29:19.868 [http-nio-8080-exec-5] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:29:28.080 [http-nio-8080-exec-6] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:29:29.831 [http-nio-8080-exec-2] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:29:33.468 [http-nio-8080-exec-3] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:29:39.837 [http-nio-8080-exec-10] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:29:44.080 [http-nio-8080-exec-9] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:29:48.643 [http-nio-8080-exec-1] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:29:49.872 [http-nio-8080-exec-8] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:29:59.828 [http-nio-8080-exec-7] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:30:00.079 [http-nio-8080-exec-4] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:30:03.795 [http-nio-8080-exec-5] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:30:09.839 [http-nio-8080-exec-6] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:30:16.140 [http-nio-8080-exec-2] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:30:19.363 [http-nio-8080-exec-3] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:30:19.874 [http-nio-8080-exec-10] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:30:29.912 [http-nio-8080-exec-9] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:30:32.074 [http-nio-8080-exec-1] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:30:34.506 [http-nio-8080-exec-8] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:30:39.945 [http-nio-8080-exec-7] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:30:48.137 [http-nio-8080-exec-4] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:30:49.673 [http-nio-8080-exec-5] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:30:49.832 [http-nio-8080-exec-6] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:30:59.913 [http-nio-8080-exec-2] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:31:04.148 [http-nio-8080-exec-3] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:31:04.836 [http-nio-8080-exec-10] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:31:09.846 [http-nio-8080-exec-9] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:31:19.882 [http-nio-8080-exec-1] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:31:20.086 [http-nio-8080-exec-8] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:31:20.241 [http-nio-8080-exec-7] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:31:29.836 [http-nio-8080-exec-4] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:31:35.448 [http-nio-8080-exec-5] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:31:36.066 [http-nio-8080-exec-6] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:31:39.851 [http-nio-8080-exec-2] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:31:49.886 [http-nio-8080-exec-3] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:31:50.602 [http-nio-8080-exec-10] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:31:52.065 [http-nio-8080-exec-9] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:31:59.845 [http-nio-8080-exec-1] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:32:05.757 [http-nio-8080-exec-8] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:32:08.113 [http-nio-8080-exec-7] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:32:09.868 [http-nio-8080-exec-4] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:32:19.891 [http-nio-8080-exec-5] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:32:20.924 [http-nio-8080-exec-6] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:32:24.086 [http-nio-8080-exec-2] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:32:29.925 [http-nio-8080-exec-3] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:32:36.070 [http-nio-8080-exec-10] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:32:39.841 [http-nio-8080-exec-9] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:32:40.166 [http-nio-8080-exec-1] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:32:49.848 [http-nio-8080-exec-8] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:32:51.327 [http-nio-8080-exec-7] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:32:56.086 [http-nio-8080-exec-4] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:32:59.847 [http-nio-8080-exec-5] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:33:06.481 [http-nio-8080-exec-6] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:33:09.905 [http-nio-8080-exec-2] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:33:12.117 [http-nio-8080-exec-3] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:33:19.898 [http-nio-8080-exec-10] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:33:21.613 [http-nio-8080-exec-9] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:33:28.088 [http-nio-8080-exec-1] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:33:29.933 [http-nio-8080-exec-8] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:33:36.793 [http-nio-8080-exec-7] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:33:39.851 [http-nio-8080-exec-4] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:33:44.060 [http-nio-8080-exec-5] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:33:49.850 [http-nio-8080-exec-6] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:33:51.948 [http-nio-8080-exec-2] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:33:59.900 [http-nio-8080-exec-3] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:34:00.160 [http-nio-8080-exec-10] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:34:07.099 [http-nio-8080-exec-9] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:34:09.848 [http-nio-8080-exec-1] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:34:16.114 [http-nio-8080-exec-8] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:34:19.903 [http-nio-8080-exec-7] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:34:22.307 [http-nio-8080-exec-4] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:34:29.939 [http-nio-8080-exec-5] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:34:32.087 [http-nio-8080-exec-6] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:34:38.030 [http-nio-8080-exec-2] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:34:39.872 [http-nio-8080-exec-3] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:34:48.064 [http-nio-8080-exec-10] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
2019-11-22 20:34:49.907 [http-nio-8080-exec-9] INFO  c.v.remoteservice.api.controller.ApiController - 叫号机连接成功
2019-11-22 20:34:53.183 [http-nio-8080-exec-1] INFO  c.v.remoteservice.ws.AndroidWebSocketHandler - 前端发送消息：WebSocketBean{type='16', code='null', vcDevId='null', userId='null', imgUrl='null', message='null', matchValue=null}
